AMS,ADNN,Dataset,VMS,VDNN,T,Bf,Cost_history,T_pred,Bf_pred
0.04614786,8.74767114,"AMS1_ADNN1_VMS1_VDNN1.npy, AMS1_ADNN1_VMS1_VDNN2.npy, AMS1_ADNN1_VMS1_VDNN3.npy, AMS1_ADNN1_VMS1_VDNN4.npy, AMS1_ADNN1_VMS1_VDNN5.npy, AMS1_ADNN1_VMS2_VDNN1.npy, AMS1_ADNN1_VMS2_VDNN2.npy, AMS1_ADNN1_VMS2_VDNN3.npy, AMS1_ADNN1_VMS2_VDNN4.npy, AMS1_ADNN1_VMS2_VDNN5.npy, AMS1_ADNN1_VMS3_VDNN1.npy, AMS1_ADNN1_VMS3_VDNN2.npy, AMS1_ADNN1_VMS3_VDNN3.npy, AMS1_ADNN1_VMS3_VDNN4.npy, AMS1_ADNN1_VMS3_VDNN5.npy, AMS1_ADNN1_VMS4_VDNN1.npy, AMS1_ADNN1_VMS4_VDNN2.npy, AMS1_ADNN1_VMS4_VDNN3.npy, AMS1_ADNN1_VMS4_VDNN4.npy, AMS1_ADNN1_VMS4_VDNN5.npy, AMS1_ADNN1_VMS5_VDNN1.npy, AMS1_ADNN1_VMS5_VDNN2.npy, AMS1_ADNN1_VMS5_VDNN3.npy, AMS1_ADNN1_VMS5_VDNN4.npy, AMS1_ADNN1_VMS5_VDNN5.npy",0.0487785494115578,16.940523954067803,29.722849155176647,45,0.3777309881713868,25.136645500603535,50
0.04614786,24.4029475,"AMS1_ADNN2_VMS1_VDNN1.npy, AMS1_ADNN2_VMS1_VDNN2.npy, AMS1_ADNN2_VMS1_VDNN3.npy, AMS1_ADNN2_VMS1_VDNN4.npy, AMS1_ADNN2_VMS1_VDNN5.npy, AMS1_ADNN2_VMS2_VDNN1.npy, AMS1_ADNN2_VMS2_VDNN2.npy, AMS1_ADNN2_VMS2_VDNN3.npy, AMS1_ADNN2_VMS2_VDNN4.npy, AMS1_ADNN2_VMS2_VDNN5.npy, AMS1_ADNN2_VMS3_VDNN1.npy, AMS1_ADNN2_VMS3_VDNN2.npy, AMS1_ADNN2_VMS3_VDNN3.npy, AMS1_ADNN2_VMS3_VDNN4.npy, AMS1_ADNN2_VMS3_VDNN5.npy, AMS1_ADNN2_VMS4_VDNN1.npy, AMS1_ADNN2_VMS4_VDNN2.npy, AMS1_ADNN2_VMS4_VDNN3.npy, AMS1_ADNN2_VMS4_VDNN4.npy, AMS1_ADNN2_VMS4_VDNN5.npy, AMS1_ADNN2_VMS5_VDNN1.npy, AMS1_ADNN2_VMS5_VDNN2.npy, AMS1_ADNN2_VMS5_VDNN3.npy, AMS1_ADNN2_VMS5_VDNN4.npy, AMS1_ADNN2_VMS5_VDNN5.npy",0.0499689357225446,17.25835578987159,21.07487599238572,45,0.3523519076141356,24.655346478649857,49
0.04614786,103.460163,"AMS1_ADNN3_VMS1_VDNN1.npy, AMS1_ADNN3_VMS1_VDNN2.npy, AMS1_ADNN3_VMS1_VDNN3.npy, AMS1_ADNN3_VMS1_VDNN4.npy, AMS1_ADNN3_VMS1_VDNN5.npy, AMS1_ADNN3_VMS2_VDNN1.npy, AMS1_ADNN3_VMS2_VDNN2.npy, AMS1_ADNN3_VMS2_VDNN3.npy, AMS1_ADNN3_VMS2_VDNN4.npy, AMS1_ADNN3_VMS2_VDNN5.npy, AMS1_ADNN3_VMS3_VDNN1.npy, AMS1_ADNN3_VMS3_VDNN2.npy, AMS1_ADNN3_VMS3_VDNN3.npy, AMS1_ADNN3_VMS3_VDNN4.npy, AMS1_ADNN3_VMS3_VDNN5.npy, AMS1_ADNN3_VMS4_VDNN1.npy, AMS1_ADNN3_VMS4_VDNN2.npy, AMS1_ADNN3_VMS4_VDNN3.npy, AMS1_ADNN3_VMS4_VDNN4.npy, AMS1_ADNN3_VMS4_VDNN5.npy, AMS1_ADNN3_VMS5_VDNN1.npy, AMS1_ADNN3_VMS5_VDNN2.npy, AMS1_ADNN3_VMS5_VDNN3.npy, AMS1_ADNN3_VMS5_VDNN4.npy, AMS1_ADNN3_VMS5_VDNN5.npy",0.0489322307624198,16.517793878885215,19.52912990436347,40,0.3618066033447266,21.865000851751972,47
0.04614786,0.366064129,"AMS1_ADNN4_VMS1_VDNN1.npy, AMS1_ADNN4_VMS1_VDNN2.npy, AMS1_ADNN4_VMS1_VDNN3.npy, AMS1_ADNN4_VMS1_VDNN4.npy, AMS1_ADNN4_VMS1_VDNN5.npy, AMS1_ADNN4_VMS2_VDNN1.npy, AMS1_ADNN4_VMS2_VDNN2.npy, AMS1_ADNN4_VMS2_VDNN3.npy, AMS1_ADNN4_VMS2_VDNN4.npy, AMS1_ADNN4_VMS2_VDNN5.npy, AMS1_ADNN4_VMS3_VDNN1.npy, AMS1_ADNN4_VMS3_VDNN2.npy, AMS1_ADNN4_VMS3_VDNN3.npy, AMS1_ADNN4_VMS3_VDNN4.npy, AMS1_ADNN4_VMS3_VDNN5.npy, AMS1_ADNN4_VMS4_VDNN1.npy, AMS1_ADNN4_VMS4_VDNN2.npy, AMS1_ADNN4_VMS4_VDNN3.npy, AMS1_ADNN4_VMS4_VDNN4.npy, AMS1_ADNN4_VMS4_VDNN5.npy, AMS1_ADNN4_VMS5_VDNN1.npy, AMS1_ADNN4_VMS5_VDNN2.npy, AMS1_ADNN4_VMS5_VDNN3.npy, AMS1_ADNN4_VMS5_VDNN4.npy, AMS1_ADNN4_VMS5_VDNN5.npy",0.0493370964562763,17.108147253912144,37.80793028625507,50,0.3963450009124755,25.44640311299131,50
0.04614786,0.00583815967,"AMS1_ADNN5_VMS1_VDNN1.npy, AMS1_ADNN5_VMS1_VDNN2.npy, AMS1_ADNN5_VMS1_VDNN3.npy, AMS1_ADNN5_VMS1_VDNN4.npy, AMS1_ADNN5_VMS1_VDNN5.npy, AMS1_ADNN5_VMS2_VDNN1.npy, AMS1_ADNN5_VMS2_VDNN2.npy, AMS1_ADNN5_VMS2_VDNN3.npy, AMS1_ADNN5_VMS2_VDNN4.npy, AMS1_ADNN5_VMS2_VDNN5.npy, AMS1_ADNN5_VMS3_VDNN1.npy, AMS1_ADNN5_VMS3_VDNN2.npy, AMS1_ADNN5_VMS3_VDNN3.npy, AMS1_ADNN5_VMS3_VDNN4.npy, AMS1_ADNN5_VMS3_VDNN5.npy, AMS1_ADNN5_VMS4_VDNN1.npy, AMS1_ADNN5_VMS4_VDNN2.npy, AMS1_ADNN5_VMS4_VDNN3.npy, AMS1_ADNN5_VMS4_VDNN4.npy, AMS1_ADNN5_VMS4_VDNN5.npy, AMS1_ADNN5_VMS5_VDNN1.npy, AMS1_ADNN5_VMS5_VDNN2.npy, AMS1_ADNN5_VMS5_VDNN3.npy, AMS1_ADNN5_VMS5_VDNN4.npy, AMS1_ADNN5_VMS5_VDNN5.npy",0.0522031470016711,16.121135650010817,26.869570944366423,50,0.3909927544677734,25.315435819004083,50
0.04614786,28.762206,"AMS1_ADNN6_VMS1_VDNN1.npy, AMS1_ADNN6_VMS1_VDNN2.npy, AMS1_ADNN6_VMS1_VDNN3.npy, AMS1_ADNN6_VMS1_VDNN4.npy, AMS1_ADNN6_VMS1_VDNN5.npy, AMS1_ADNN6_VMS2_VDNN1.npy, AMS1_ADNN6_VMS2_VDNN2.npy, AMS1_ADNN6_VMS2_VDNN3.npy, AMS1_ADNN6_VMS2_VDNN4.npy, AMS1_ADNN6_VMS2_VDNN5.npy, AMS1_ADNN6_VMS3_VDNN1.npy, AMS1_ADNN6_VMS3_VDNN2.npy, AMS1_ADNN6_VMS3_VDNN3.npy, AMS1_ADNN6_VMS3_VDNN4.npy, AMS1_ADNN6_VMS3_VDNN5.npy, AMS1_ADNN6_VMS4_VDNN1.npy, AMS1_ADNN6_VMS4_VDNN2.npy, AMS1_ADNN6_VMS4_VDNN3.npy, AMS1_ADNN6_VMS4_VDNN4.npy, AMS1_ADNN6_VMS4_VDNN5.npy, AMS1_ADNN6_VMS5_VDNN1.npy, AMS1_ADNN6_VMS5_VDNN2.npy, AMS1_ADNN6_VMS5_VDNN3.npy, AMS1_ADNN6_VMS5_VDNN4.npy, AMS1_ADNN6_VMS5_VDNN5.npy",0.0484768323297506,16.803588549103388,44.23089305428885,50,0.4017257212707518,24.437711665557757,49
0.04614786,117.181603,"AMS1_ADNN7_VMS1_VDNN1.npy, AMS1_ADNN7_VMS1_VDNN2.npy, AMS1_ADNN7_VMS1_VDNN3.npy, AMS1_ADNN7_VMS1_VDNN4.npy, AMS1_ADNN7_VMS1_VDNN5.npy, AMS1_ADNN7_VMS2_VDNN1.npy, AMS1_ADNN7_VMS2_VDNN2.npy, AMS1_ADNN7_VMS2_VDNN3.npy, AMS1_ADNN7_VMS2_VDNN4.npy, AMS1_ADNN7_VMS2_VDNN5.npy, AMS1_ADNN7_VMS3_VDNN1.npy, AMS1_ADNN7_VMS3_VDNN2.npy, AMS1_ADNN7_VMS3_VDNN3.npy, AMS1_ADNN7_VMS3_VDNN4.npy, AMS1_ADNN7_VMS3_VDNN5.npy, AMS1_ADNN7_VMS4_VDNN1.npy, AMS1_ADNN7_VMS4_VDNN2.npy, AMS1_ADNN7_VMS4_VDNN3.npy, AMS1_ADNN7_VMS4_VDNN4.npy, AMS1_ADNN7_VMS4_VDNN5.npy, AMS1_ADNN7_VMS5_VDNN1.npy, AMS1_ADNN7_VMS5_VDNN2.npy, AMS1_ADNN7_VMS5_VDNN3.npy, AMS1_ADNN7_VMS5_VDNN4.npy, AMS1_ADNN7_VMS5_VDNN5.npy",0.0489668966971873,17.091957337459046,13.352450706814365,50,0.3539647284698486,21.48581945690468,46
1.11582564,8.74767114,"AMS2_ADNN1_VMS1_VDNN1.npy, AMS2_ADNN1_VMS1_VDNN2.npy, AMS2_ADNN1_VMS1_VDNN3.npy, AMS2_ADNN1_VMS1_VDNN4.npy, AMS2_ADNN1_VMS1_VDNN5.npy, AMS2_ADNN1_VMS2_VDNN1.npy, AMS2_ADNN1_VMS2_VDNN2.npy, AMS2_ADNN1_VMS2_VDNN3.npy, AMS2_ADNN1_VMS2_VDNN4.npy, AMS2_ADNN1_VMS2_VDNN5.npy, AMS2_ADNN1_VMS3_VDNN1.npy, AMS2_ADNN1_VMS3_VDNN2.npy, AMS2_ADNN1_VMS3_VDNN3.npy, AMS2_ADNN1_VMS3_VDNN4.npy, AMS2_ADNN1_VMS3_VDNN5.npy, AMS2_ADNN1_VMS4_VDNN1.npy, AMS2_ADNN1_VMS4_VDNN2.npy, AMS2_ADNN1_VMS4_VDNN3.npy, AMS2_ADNN1_VMS4_VDNN4.npy, AMS2_ADNN1_VMS4_VDNN5.npy, AMS2_ADNN1_VMS5_VDNN1.npy, AMS2_ADNN1_VMS5_VDNN2.npy, AMS2_ADNN1_VMS5_VDNN3.npy, AMS2_ADNN1_VMS5_VDNN4.npy, AMS2_ADNN1_VMS5_VDNN5.npy",0.1829038982240159,15.082048796636236,34.17832543090835,50,0.4970259751495361,29.766913569481808,53
1.11582564,24.4029475,"AMS2_ADNN2_VMS1_VDNN1.npy, AMS2_ADNN2_VMS1_VDNN2.npy, AMS2_ADNN2_VMS1_VDNN3.npy, AMS2_ADNN2_VMS1_VDNN4.npy, AMS2_ADNN2_VMS1_VDNN5.npy, AMS2_ADNN2_VMS2_VDNN1.npy, AMS2_ADNN2_VMS2_VDNN2.npy, AMS2_ADNN2_VMS2_VDNN3.npy, AMS2_ADNN2_VMS2_VDNN4.npy, AMS2_ADNN2_VMS2_VDNN5.npy, AMS2_ADNN2_VMS3_VDNN1.npy, AMS2_ADNN2_VMS3_VDNN2.npy, AMS2_ADNN2_VMS3_VDNN3.npy, AMS2_ADNN2_VMS3_VDNN4.npy, AMS2_ADNN2_VMS3_VDNN5.npy, AMS2_ADNN2_VMS4_VDNN1.npy, AMS2_ADNN2_VMS4_VDNN2.npy, AMS2_ADNN2_VMS4_VDNN3.npy, AMS2_ADNN2_VMS4_VDNN4.npy, AMS2_ADNN2_VMS4_VDNN5.npy, AMS2_ADNN2_VMS5_VDNN1.npy, AMS2_ADNN2_VMS5_VDNN2.npy, AMS2_ADNN2_VMS5_VDNN3.npy, AMS2_ADNN2_VMS5_VDNN4.npy, AMS2_ADNN2_VMS5_VDNN5.npy",0.1824233074438258,14.191210414510392,42.832390434264745,55,0.4994408712890624,29.102961071197786,53
1.11582564,103.460163,"AMS2_ADNN3_VMS1_VDNN1.npy, AMS2_ADNN3_VMS1_VDNN2.npy, AMS2_ADNN3_VMS1_VDNN3.npy, AMS2_ADNN3_VMS1_VDNN4.npy, AMS2_ADNN3_VMS1_VDNN5.npy, AMS2_ADNN3_VMS2_VDNN1.npy, AMS2_ADNN3_VMS2_VDNN2.npy, AMS2_ADNN3_VMS2_VDNN3.npy, AMS2_ADNN3_VMS2_VDNN4.npy, AMS2_ADNN3_VMS2_VDNN5.npy, AMS2_ADNN3_VMS3_VDNN1.npy, AMS2_ADNN3_VMS3_VDNN2.npy, AMS2_ADNN3_VMS3_VDNN3.npy, AMS2_ADNN3_VMS3_VDNN4.npy, AMS2_ADNN3_VMS3_VDNN5.npy, AMS2_ADNN3_VMS4_VDNN1.npy, AMS2_ADNN3_VMS4_VDNN2.npy, AMS2_ADNN3_VMS4_VDNN3.npy, AMS2_ADNN3_VMS4_VDNN4.npy, AMS2_ADNN3_VMS4_VDNN5.npy, AMS2_ADNN3_VMS5_VDNN1.npy, AMS2_ADNN3_VMS5_VDNN2.npy, AMS2_ADNN3_VMS5_VDNN3.npy, AMS2_ADNN3_VMS5_VDNN4.npy, AMS2_ADNN3_VMS5_VDNN5.npy",0.1783387783183258,14.80889654939404,39.80808142092907,55,0.4947152061340332,26.51090478262752,50
